reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GA03FLMB-RIM01-02-CTDMOG066,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/MSIOC_sn14882/CTD/*.DAT,349,0,0,349,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13603,-42.49243,-42.1626,,242.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMO_sn11651/*.hex,1,0,0,1,Available,250,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-11651,-42.49567,-42.122,,250.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/instruments/CTDMO_sn37-13603/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13603,-42.49243,-42.1626,,242.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/D00001/*ctdmo*.dat,38,0,15,23,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-11651,-42.49567,-42.122,,250.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/D00002/*ctdmo*.dat,10,0,5,5,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13603,-42.49243,-42.1626,,242.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#,/omc_data/whoi/OMC/GA03FLMB/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGINS-CTDMOG-12403,-42.49601667,-42.12545,,250.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIM01-02-CTDMOG067,recovered_host,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-11610,-42.49567,-42.122,,351.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG067,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/MSIOC_sn14882/CTD/*.DAT,349,0,0,349,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13604,-42.49243,-42.1626,,342.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMO_sn11610/*.hex,1,0,0,1,Available,350,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-11610,-42.49567,-42.122,,351.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/instruments/CTDMO_sn37-13604/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13604,-42.49243,-42.1626,,342.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/D00001/*ctdmo*.dat,38,0,15,23,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-11610,-42.49567,-42.122,,351.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/D00002/*ctdmo*.dat,10,0,5,5,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13604,-42.49243,-42.1626,,342.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#,/omc_data/whoi/OMC/GA03FLMB/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGINS-CTDMOG-12409,-42.49601667,-42.12545,,350.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIM01-02-CTDMOG068,recovered_host,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-12400,-42.49567,-42.122,,501.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG068,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/MSIOC_sn14882/CTD/*.DAT,349,0,0,349,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13605,-42.49243,-42.1626,,495.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMO_sn12400/*.hex,1,0,0,1,Available,501,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-12400,-42.49567,-42.122,,501.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/instruments/CTDMO_sn37-13605/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13605,-42.49243,-42.1626,,495.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG068,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/D00001/*ctdmo*.dat,38,0,15,23,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOG-12400,-42.49567,-42.122,,501.0,5170.0,
GA03FLMB-RIM01-02-CTDMOG068,telemetered,Science,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/D00002/*ctdmo*.dat,10,0,5,5,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOG-13605,-42.49243,-42.1626,,495.0,5092.0,
GA03FLMB-RIM01-02-CTDMOG068,telemetered,Science,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#,/omc_data/whoi/OMC/GA03FLMB/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGINS-CTDMOG-11651,-42.49601667,-42.12545,,500.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIM01-02-CTDMOH069,recovered_host,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12395,-42.49567,-42.122,,748.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH069,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/MSIOC_sn14882/CTD/*.DAT,349,0,0,349,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13647,-42.49243,-42.1626,,740.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH069,recovered_inst,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMO_sn12395/*.hex,1,0,0,1,Available,748,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12395,-42.49567,-42.122,,748.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH069,recovered_inst,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/instruments/CTDMO_sn37-13647/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13647,-42.49243,-42.1626,,740.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH069,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/D00001/*ctdmo*.dat,38,0,15,23,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12395,-42.49567,-42.122,,748.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH069,telemetered,Science,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/D00002/*ctdmo*.dat,10,0,5,5,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13647,-42.49243,-42.1626,,740.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH069,telemetered,Science,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#,/omc_data/whoi/OMC/GA03FLMB/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGINS-CTDMOH-12619,-42.49601667,-42.12545,,750.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIM01-02-CTDMOH070,recovered_host,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12387,-42.49567,-42.122,,999.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH070,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/MSIOC_sn14882/CTD/*.DAT,349,0,0,349,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13634,-42.49243,-42.1626,,991.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH070,recovered_inst,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMO_sn12387/*.hex,1,0,0,1,Available,999,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12387,-42.49567,-42.122,,999.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH070,recovered_inst,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/instruments/CTDMO_sn37-13634/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13634,-42.49243,-42.1626,,991.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH070,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/D00001/*ctdmo*.dat,38,0,15,23,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12387,-42.49567,-42.122,,999.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH070,telemetered,Science,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/D00002/*ctdmo*.dat,10,0,5,5,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13634,-42.49243,-42.1626,,991.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH070,telemetered,Science,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#,/omc_data/whoi/OMC/GA03FLMB/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGINS-CTDMOH-12388,-42.49601667,-42.12545,,1000.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIM01-02-CTDMOH071,recovered_host,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12388,-42.49567,-42.122,,1501.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH071,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/MSIOC_sn14882/CTD/*.DAT,349,0,0,349,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13646,-42.49243,-42.1626,,1493.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH071,recovered_inst,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/CTDMO_sn12388/*.hex,1,0,0,1,Available,1501,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12388,-42.49567,-42.122,,1501.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH071,recovered_inst,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/instruments/CTDMO_sn37-13646/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13646,-42.49243,-42.1626,,1493.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH071,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,#,/omc_data/whoi/OMC/GA03FLMB/D00001/*ctdmo*.dat,38,0,15,23,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-CTDMOH-12388,-42.49567,-42.122,,1501.0,5170.0,
GA03FLMB-RIM01-02-CTDMOH071,telemetered,Science,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,#,/omc_data/whoi/OMC/GA03FLMB/D00002/*ctdmo*.dat,10,0,5,5,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-CTDMOH-13646,-42.49243,-42.1626,,1493.0,5092.0,
GA03FLMB-RIM01-02-CTDMOH071,telemetered,Science,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#,/omc_data/whoi/OMC/GA03FLMB/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGINS-CTDMOH-12394,-42.49601667,-42.12545,,1500.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIS01-00-SIOENG000,recovered_host,Engineering,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/SSIOC/STA*.DAT,131,0,1,130,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGCON-SIOCON-99324,-42.49567,-42.122,,29.0,5170.0,
GA03FLMB-RIS01-00-SIOENG000,recovered_host,Engineering,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/SSIOC_sn14881/STATUS/STA*.DAT,187,0,1,186,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGCON-SIOCON-14882,-42.49243,-42.1626,,26.0,5092.0,
GA03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMB/D00001/*status_1399601.dat,28,0,27,1,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGCON-SIOCON-99324,-42.49567,-42.122,,29.0,5170.0,
GA03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMB/D00002/*status_1488201.dat,7,0,6,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGCON-SIOCON-14882,-42.49243,-42.1626,,26.0,5092.0,
GA03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMB/D00003/*status_1488201.dat,0,0,0,0,Missing,No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGCON-SIOCON-13994,-42.49601667,-42.12545,,30.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIS01-03-DOSTAD000,recovered_host,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/DOSTA_sn427/DOS*.DAT,119,0,1,118,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-DOSTAD-00427,-42.49567,-42.122,,29.0,5170.0,
GA03FLMB-RIS01-03-DOSTAD000,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/SSIOC_sn14881/DOSTA/DOS*.DAT,178,0,2,176,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-DOSTAD-00467,-42.49243,-42.1626,,26.0,5092.0,
GA03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMB/D00001/*dosta*.dat,38,0,26,12,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-DOSTAD-00427,-42.49567,-42.122,,29.0,5170.0,
GA03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GA03FLMB_D00002_ingest.csv,GA03FLMB,2,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMB/D00002/*dosta*.dat,9,0,5,4,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-DOSTAD-00467,-42.49243,-42.1626,,26.0,5092.0,
GA03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GA03FLMB_D00003_ingest.csv,GA03FLMB,3,#Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMB/D00003/*dosta*.dat,0,0,0,0,Missing,No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-31T22:37:00,,CGMGA-03FLMB-00003,,CGINS-DOSTAD-00386,-42.49601667,-42.12545,,30.0,5165.0,deployment_depth placeholder: design depth
GA03FLMB-RIS01-04-PHSENF000,recovered_inst,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/PHSEN_snP0142/SAMI*.txt,1,0,0,1,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-PHSENF-P0142,-42.49567,-42.122,,29.0,5170.0,
GA03FLMB-RIS01-04-PHSENF000,recovered_inst,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/instruments/PHSEN_snP0180/SAMI*.txt,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-PHSENF-P0180,-42.49243,-42.1626,,26.0,5092.0,
GA03FLMB-RIS01-04-PHSENF000,recovered_host,Science,GA03FLMB_R00001_ingest.csv,GA03FLMB,1,#Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GA03FLMB/R00001/cg_data/dcl00/PHSEN_snP0142/PHS*.DAT,0,0,0,0,Missing,Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-PHSENF-P0142,-42.49567,-42.122,,29.0,5170.0,
GA03FLMB-RIS01-04-PHSENF000,recovered_host,Science,GA03FLMB_R00002_ingest.csv,GA03FLMB,2,Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GA03FLMB/R00002/cg_data/SSIOC_sn14881/PHSEN/PHS*.DAT,186,0,3,183,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-21T21:51:00,2016-11-01T10:10:00,CGMGA-03FLMB-00002,,CGINS-PHSENF-P0180,-42.49243,-42.1626,,26.0,5092.0,
GA03FLMB-RIS01-04-PHSENF000,telemetered,Science,GA03FLMB_D00001_ingest.csv,GA03FLMB,1,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GA03FLMB/D00001/*phsen*.dat,27,0,20,7,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,CGMGA-03FLMB-00001,,CGINS-PHSENF-P0142,-42.49567,-42.122,,29.0,5170.0,
