reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GP02HYPM-WFP02-04-CTDPFL000,telemetered,Science,GP02HYPM_D00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/D00002/*.wc_wfp_1328320.dat,1,0,0,1,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-93602,CGINS-CTDPFL-00107,50.07833,-144.80533,,2093.0,4219,shallow depth = 168
GP02HYPM-WFP02-04-CTDPFL000,telemetered,Science,GP02HYPM_D00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/D00003/*.wc_wfp_1169021.dat,138,0,126,12,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-99701,CGINS-CTDPFL-00115,50.07983,-144.803,,2102.0,4219,shallow depth = 164
GP02HYPM-WFP02-04-CTDPFL000,telemetered,Science,GP02HYPM_D00004_ingest.csv,GP02HYPM,4,,/omc_data/whoi/OMC/GP02HYPM/D00004/*.wc_wfp_1236921.dat,0,0,0,0,Missing,No data on server,,RB-16-05,,,,1,2016-07-03T02:05:00,,CGMGP-02HYPM-00004,CGVEH-GWFPGX-10402,CGINS-CTDPFL-00134,50.0796,-144.80572,,,4220,
GP02HYPM-WFP02-04-CTDPFL000,telemetered,Science,GP02HYPM_D00005_ingest.csv,GP02HYPM,5,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No telemetered data expected (no gliders deployed),,SR17-10,,,,1,2017-07-07T00:00:00,,CGMGP-02HYPM-00005,CGVEH-GWFPGX-10403,CGINS-CTDPFL-00132,50.07,-144.8,,,4237,update post-cruise
GP02HYPM-WFP02-05-VEL3DL000,recovered_wfp,Science,GP02HYPM_R00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/R00001/wfp_12936/A*.DA?,389,0,0,389,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-93602,CGINS-VEL3DL-01024,50.07067,-144.798,,2174.0,4219,shallow depth = 307
GP02HYPM-WFP02-05-VEL3DL000,recovered_wfp,Science,GP02HYPM_R00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/R00002/cg_data/dcl00/UPPER_sn12936/A*.DA?,416,0,0,416,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-93602,CGINS-VEL3DL-01024,50.07833,-144.80533,,2093.0,4219,shallow depth = 168
GP02HYPM-WFP02-05-VEL3DL000,recovered_wfp,Science,GP02HYPM_R00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/R00003/cg_data/dcl00/GWFP_sn12997-01/0*/A*.DA?,468,0,0,468,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-99701,CGINS-VEL3DL-01026,50.07983,-144.803,,2102.0,4219,shallow depth = 164
GP02HYPM-WFP02-05-VEL3DL000,telemetered,Science,GP02HYPM_D00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/D00001/*.wa_wfp_1236820.dat,2,0,0,2,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-93602,CGINS-VEL3DL-01024,50.07067,-144.798,,2174.0,4219,shallow depth = 307
GP02HYPM-WFP02-05-VEL3DL000,telemetered,Science,GP02HYPM_D00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/D00002/*.wa_wfp_1328320.dat,1,0,0,1,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-93602,CGINS-VEL3DL-01024,50.07833,-144.80533,,2093.0,4219,shallow depth = 168
GP02HYPM-WFP02-05-VEL3DL000,telemetered,Science,GP02HYPM_D00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/D00003/*.wa_wfp_1169021.dat,142,0,0,142,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-99701,CGINS-VEL3DL-01026,50.07983,-144.803,,2102.0,4219,shallow depth = 164
GP02HYPM-WFP02-05-VEL3DL000,telemetered,Science,GP02HYPM_D00004_ingest.csv,GP02HYPM,4,,/omc_data/whoi/OMC/GP02HYPM/D00004/*.wa_wfp_1236921.dat,11,0,0,11,Available,,,RB-16-05,,,,1,2016-07-03T02:05:00,,CGMGP-02HYPM-00004,CGVEH-GWFPGX-10402,CGINS-VEL3DL-01108,50.0796,-144.80572,,,4220,
GP02HYPM-WFP02-05-VEL3DL000,telemetered,Science,GP02HYPM_D00005_ingest.csv,GP02HYPM,5,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No telemetered data expected (no gliders deployed),,SR17-10,,,,1,2017-07-07T00:00:00,,CGMGP-02HYPM-00005,CGVEH-GWFPGX-10403,CGINS-VEL3DL-01115,50.07,-144.8,,,4237,update post-cruise
GP02HYPM-WFP03-00-WFPENG000,recovered_wfp,Engineering,GP02HYPM_R00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/R00001/wfp_12774/E*.DA?,389,0,0,389,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGCON-GWFPGX-77401,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-00-WFPENG000,recovered_wfp,Engineering,GP02HYPM_R00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/R00002/cg_data/dcl00/LOWER_sn13104-02/E*.DA?,347,0,0,347,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGCON-GWFPGX-10402,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-00-WFPENG000,recovered_wfp,Engineering,GP02HYPM_R00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/R00003/cg_data/dcl00/GWFP_sn13104-03/0*/E*.DA?,473,0,0,473,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGCON-GWFPGX-10403,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-00-WFPENG000,telemetered,Engineering,GP02HYPM_D00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/D00001/*.we_wfp_1236822.dat,2,0,0,2,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGCON-GWFPGX-77401,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-00-WFPENG000,telemetered,Engineering,GP02HYPM_D00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/D00002/*.we_wfp_1328321.dat,1,0,0,1,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGCON-GWFPGX-10402,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-00-WFPENG000,telemetered,Engineering,GP02HYPM_D00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/D00003/*.we_wfp_1169020.dat,136,0,67,69,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGCON-GWFPGX-10403,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-00-WFPENG000,telemetered,Engineering,GP02HYPM_D00004_ingest.csv,GP02HYPM,4,,/omc_data/whoi/OMC/GP02HYPM/D00004/*.we_wfp_1236922.dat,16,0,12,4,Available,,,RB-16-05,,,,1,2016-07-03T02:05:00,,CGMGP-02HYPM-00004,CGVEH-GWFPGX-93602,CGCON-GWFPGX-93602,50.0796,-144.80572,,,4220,
GP02HYPM-WFP03-00-WFPENG000,telemetered,Engineering,GP02HYPM_D00005_ingest.csv,GP02HYPM,5,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No telemetered data expected (no gliders deployed),,SR17-10,,,,1,2017-07-07T00:00:00,,CGMGP-02HYPM-00005,CGVEH-GWFPGX-99701,CGCON-GWFPGX-99701,50.07,-144.8,,,4237,update post-cruise
GP02HYPM-WFP03-01-FLORDL000,recovered_wfp,Science,GP02HYPM_R00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/R00001/wfp_12774/E*.DA?,389,0,0,389,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-FLORDL-02350,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-01-FLORDL000,recovered_wfp,Science,GP02HYPM_R00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/R00002/cg_data/dcl00/LOWER_sn13104-02/E*.DA?,347,0,0,347,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-FLORDL-03283,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-01-FLORDL000,recovered_wfp,Science,GP02HYPM_R00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/R00003/cg_data/dcl00/GWFP_sn13104-03/0*/E*.DA?,473,0,0,473,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-FLORDL-03284,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-01-FLORDL000,telemetered,Science,GP02HYPM_D00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/D00001/*.we_wfp_1236822.dat,2,0,0,2,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-FLORDL-02350,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-01-FLORDL000,telemetered,Science,GP02HYPM_D00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/D00002/*.we_wfp_1328321.dat,1,0,0,1,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-FLORDL-03283,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-01-FLORDL000,telemetered,Science,GP02HYPM_D00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/D00003/*.we_wfp_1169020.dat,136,0,67,69,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-FLORDL-03284,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-01-FLORDL000,telemetered,Science,GP02HYPM_D00004_ingest.csv,GP02HYPM,4,,/omc_data/whoi/OMC/GP02HYPM/D00004/*.we_wfp_1236922.dat,16,0,12,4,Available,,,RB-16-05,,,,1,2016-07-03T02:05:00,,CGMGP-02HYPM-00004,CGVEH-GWFPGX-93602,CGINS-FLORDL-02736,50.0796,-144.80572,,,4220,
GP02HYPM-WFP03-01-FLORDL000,telemetered,Science,GP02HYPM_D00005_ingest.csv,GP02HYPM,5,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No telemetered data expected (no gliders deployed),,SR17-10,,,,1,2017-07-07T00:00:00,,CGMGP-02HYPM-00005,CGVEH-GWFPGX-99701,CGINS-FLORDL-02934,50.07,-144.8,,,4237,update post-cruise
GP02HYPM-WFP03-03-DOSTAL000,recovered_wfp,Science,GP02HYPM_R00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/R00001/wfp_12774/E*.DA?,389,0,0,389,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-DOSTAL-01106,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-03-DOSTAL000,recovered_wfp,Science,GP02HYPM_R00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/R00002/cg_data/dcl00/LOWER_sn13104-02/E*.DA?,347,0,0,347,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-DOSTAL-01480,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-03-DOSTAL000,recovered_wfp,Science,GP02HYPM_R00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/R00003/cg_data/dcl00/GWFP_sn13104-03/0*/E*.DA?,473,0,0,473,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-DOSTAL-01478,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GP02HYPM_D00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/D00001/*.we_wfp_1236822.dat,2,0,0,2,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-DOSTAL-01106,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GP02HYPM_D00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/D00002/*.we_wfp_1328321.dat,1,0,0,1,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-DOSTAL-01480,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GP02HYPM_D00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/D00003/*.we_wfp_1169020.dat,136,0,67,69,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-DOSTAL-01478,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GP02HYPM_D00004_ingest.csv,GP02HYPM,4,,/omc_data/whoi/OMC/GP02HYPM/D00004/*.we_wfp_1236922.dat,16,0,12,4,Available,,,RB-16-05,,,,1,2016-07-03T02:05:00,,CGMGP-02HYPM-00004,CGVEH-GWFPGX-93602,CGINS-DOSTAL-01086,50.0796,-144.80572,,,4220,
GP02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GP02HYPM_D00005_ingest.csv,GP02HYPM,5,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No telemetered data expected (no gliders deployed),,SR17-10,,,,1,2017-07-07T00:00:00,,CGMGP-02HYPM-00005,CGVEH-GWFPGX-99701,CGINS-DOSTAL-01105,50.07,-144.8,,,4237,update post-cruise
GP02HYPM-WFP03-04-CTDPFL000,recovered_wfp,Science,GP02HYPM_R00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/R00001/wfp_12774/C*.DA?,389,0,0,389,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-CTDPFL-00097,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-04-CTDPFL000,recovered_wfp,Science,GP02HYPM_R00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/R00002/cg_data/dcl00/LOWER_sn13104-02/C*.DA?,346,0,345,1,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-CTDPFL-00134,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-04-CTDPFL000,recovered_wfp,Science,GP02HYPM_R00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/R00003/cg_data/dcl00/GWFP_sn13104-03/0*/C*.DA?,473,0,0,473,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-CTDPFL-00132,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GP02HYPM_D00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/D00001/*.wc_wfp_1236822.dat,2,0,0,2,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-CTDPFL-00097,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GP02HYPM_D00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/D00002/*.wc_wfp_1328321.dat,1,0,1,0,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-CTDPFL-00134,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GP02HYPM_D00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/D00003/*.wc_wfp_1169020.dat,141,0,133,8,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-CTDPFL-00132,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GP02HYPM_D00004_ingest.csv,GP02HYPM,4,,/omc_data/whoi/OMC/GP02HYPM/D00004/*.wc_wfp_1236922.dat,15,0,15,0,Available,,,RB-16-05,,,,1,2016-07-03T02:05:00,,CGMGP-02HYPM-00004,CGVEH-GWFPGX-93602,CGINS-CTDPFL-00107,50.0796,-144.80572,,,4220,
GP02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GP02HYPM_D00005_ingest.csv,GP02HYPM,5,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No telemetered data expected (no gliders deployed),,SR17-10,,,,1,2017-07-07T00:00:00,,CGMGP-02HYPM-00005,CGVEH-GWFPGX-99701,CGINS-CTDPFL-00115,50.07,-144.8,,,4237,update post-cruise
GP02HYPM-WFP03-05-VEL3DL000,recovered_wfp,Science,GP02HYPM_R00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/R00001/wfp_12774/A*.DA?,389,0,0,389,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-VEL3DL-01025,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-05-VEL3DL000,recovered_wfp,Science,GP02HYPM_R00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/R00002/cg_data/dcl00/LOWER_sn13104-02/A*.DA?,346,0,0,346,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-VEL3DL-13551,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-05-VEL3DL000,recovered_wfp,Science,GP02HYPM_R00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/R00003/cg_data/dcl00/GWFP_sn13104-03/0*/A*.DA?,473,0,0,473,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-VEL3DL-01115,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GP02HYPM_D00001_ingest.csv,GP02HYPM,1,,/omc_data/whoi/OMC/GP02HYPM/D00001/*.wa_wfp_1236822.dat,2,0,0,2,Available,,,MV-1309,,MV-1404,,1,2013-07-26T08:11:00,2014-06-14T00:00:00,CGMGP-02HYPM-00001,CGVEH-GWFPGX-77401,CGINS-VEL3DL-01025,50.07067,-144.798,,4061.0,4219,shallow depth = 2195
GP02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GP02HYPM_D00002_ingest.csv,GP02HYPM,2,,/omc_data/whoi/OMC/GP02HYPM/D00002/*.wa_wfp_1328321.dat,1,0,0,1,Available,,,MV-1404,,TN-323,,1,2014-06-16T02:15:00,2015-06-02T00:00:00,CGMGP-02HYPM-00002,CGVEH-GWFPGX-10402,CGINS-VEL3DL-13551,50.07833,-144.80533,,4038.0,4219,shallow depth = 2114
GP02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GP02HYPM_D00003_ingest.csv,GP02HYPM,3,,/omc_data/whoi/OMC/GP02HYPM/D00003/*.wa_wfp_1169020.dat,139,0,0,139,Available,,,TN-323,,RB-16-05,,1,2015-06-04T23:38:00,2016-07-01T18:56:00,CGMGP-02HYPM-00003,CGVEH-GWFPGX-10403,CGINS-VEL3DL-01115,50.07983,-144.803,,4070.0,4219,shallow depth = 2132
GP02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GP02HYPM_D00004_ingest.csv,GP02HYPM,4,,/omc_data/whoi/OMC/GP02HYPM/D00004/*.wa_wfp_1236922.dat,16,0,0,16,Available,,,RB-16-05,,,,1,2016-07-03T02:05:00,,CGMGP-02HYPM-00004,CGVEH-GWFPGX-93602,CGINS-VEL3DL-01024,50.0796,-144.80572,,,4220,
GP02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GP02HYPM_D00005_ingest.csv,GP02HYPM,5,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No telemetered data expected (no gliders deployed),,SR17-10,,,,1,2017-07-07T00:00:00,,CGMGP-02HYPM-00005,CGVEH-GWFPGX-99701,CGINS-VEL3DL-01026,50.07,-144.8,,,4237,update post-cruise
