reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GS03FLMB-RIS01-04-PHSENF000,telemetered,Science,GS03FLMB_D00003_ingest.csv,GS03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1.0,2016-12-03T19:08:00,,CGMGS-03FLMB-00003,,CGINS-PHSENF-P0141,-54.08030667,-88.93177167,,30.0,4928.0,deployment_depth placeholder: design depth
GS03FLMB-RIS01-05-FLORTD000,recovered_host,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/FLORD_sn1217/FLO*.DAT,184,0,1,183,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-FLORTD-01217,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-05-FLORTD000,recovered_host,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/cg_data/SSIOC_sn14884/FLORT/FLO*.DAT,111,0,2,109,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-FLORTD-01322,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-05-FLORTD000,telemetered,Science,GS03FLMB_D00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/D00001/*flort*.dat,27,0,21,6,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-FLORTD-01217,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-05-FLORTD000,telemetered,Science,GS03FLMB_D00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/D00002/*flort*.dat,45,0,42,3,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-FLORTD-01322,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-05-FLORTD000,telemetered,Science,GS03FLMB_D00003_ingest.csv,GS03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1.0,2016-12-03T19:08:00,,CGMGS-03FLMB-00003,,CGINS-FLORTD-01214,-54.08030667,-88.93177167,,30.0,4928.0,deployment_depth placeholder: design depth
GS03FLMB-RIM01-02-CTDMOG000,telemetered,,GS03FLMB_D00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/D00001/*ctdmo*.dat,28,0,13,15,Available,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG000,telemetered,,GS03FLMB_D00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/D00002/*ctdmo*.dat,44,0,10,34,Available,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG000,telemetered,,GS03FLMB_D00003_ingest.csv,GS03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG000,recovered_host,,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data not expected,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG000,recovered_host,,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/cg_data/MSIOC_sn14885/CTD/*.DAT,360,0,0,360,Available,,,,,,,,,,,,,,,,,,
