reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GS02HYPM-WFP03-03-DOSTAL000,recovered_wfp,Science,GS02HYPM_R00002_ingest.csv,GS02HYPM,2,,/omc_data/whoi/OMC/GS02HYPM/R00002/instruments/GWFP_sn13452-02/00000/E*.DA?,435,0,0,435,Available,,,NBP-15-11,,NBP16-10,,1,2015-12-15T19:34:00,2016-12-11T00:00:00,CGMGS-02HYPM-00002,CGVEH-GWFPGX-45202,CGINS-DOSTAL-02195,-54.47011,-89.24,,4353.0,4515,shallow depth = 2267. Update recovery date when Quick Look Report is Released
GS02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GS02HYPM_D00001_ingest.csv,GS02HYPM,1,,/omc_data/whoi/OMC/GS02HYPM/D00001/*.we_wfp_*.dat,0,0,0,0,Missing,No telemetered data in correct format,,AT-26-29,,NBP-15-11,,1,2015-02-19T23:00:00,2015-12-25T12:50:00,CGMGS-02HYPM-00001,CGVEH-GWFPGX-10407,CGINS-DOSTAL-01479,-54.46834,-89.36843,,4402.0,4650,shallow depth = 2196
GS02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GS02HYPM_D00002_ingest.csv,GS02HYPM,2,,/omc_data/whoi/OMC/GS02HYPM/D00002/*.we_wfp_1487122.dat,8,0,4,4,Available,,,NBP-15-11,,NBP16-10,,1,2015-12-15T19:34:00,2016-12-11T00:00:00,CGMGS-02HYPM-00002,CGVEH-GWFPGX-45202,CGINS-DOSTAL-02195,-54.47011,-89.24,,4353.0,4515,shallow depth = 2267. Update recovery date when Quick Look Report is Released
GS02HYPM-WFP03-03-DOSTAL000,telemetered,Science,GS02HYPM_D00003_ingest.csv,GS02HYPM,3,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1,2016-11-30T19:29:00,,CGMGS-02HYPM-00003,CGVEH-GWFPGX-10406,CGINS-DOSTAL-01475,-54.46928833,-89.31909167,,4623.0,4583,deployment_depth placeholder: design depth
GS02HYPM-WFP03-04-CTDPFL000,recovered_wfp,Science,GS02HYPM_R00001_ingest.csv,GS02HYPM,1,,/omc_data/whoi/OMC/GS02HYPM/R00001/cg_data/dcl00/LOWER_sn13104-07/00000/C*.DA?,372,0,0,372,Available,,,AT-26-29,,NBP-15-11,,1,2015-02-19T23:00:00,2015-12-25T12:50:00,CGMGS-02HYPM-00001,CGVEH-GWFPGX-10407,CGINS-CTDPFL-00130,-54.46834,-89.36843,,4402.0,4650,shallow depth = 2196
GS02HYPM-WFP03-04-CTDPFL000,recovered_wfp,Science,GS02HYPM_R00002_ingest.csv,GS02HYPM,2,,/omc_data/whoi/OMC/GS02HYPM/R00002/instruments/GWFP_sn13452-02/00000/C*.DA?,435,0,0,435,Available,,,NBP-15-11,,NBP16-10,,1,2015-12-15T19:34:00,2016-12-11T00:00:00,CGMGS-02HYPM-00002,CGVEH-GWFPGX-45202,CGINS-CTDPFL-00151,-54.47011,-89.24,,4353.0,4515,shallow depth = 2267. Update recovery date when Quick Look Report is Released
GS02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GS02HYPM_D00001_ingest.csv,GS02HYPM,1,,/omc_data/whoi/OMC/GS02HYPM/D00001/*.wc_wfp_*.dat,0,0,0,0,Missing,No telemetered data in correct format,,AT-26-29,,NBP-15-11,,1,2015-02-19T23:00:00,2015-12-25T12:50:00,CGMGS-02HYPM-00001,CGVEH-GWFPGX-10407,CGINS-CTDPFL-00130,-54.46834,-89.36843,,4402.0,4650,shallow depth = 2196
GS02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GS02HYPM_D00002_ingest.csv,GS02HYPM,2,,/omc_data/whoi/OMC/GS02HYPM/D00002/*.wc_wfp_1487122.dat,8,0,7,1,Available,,,NBP-15-11,,NBP16-10,,1,2015-12-15T19:34:00,2016-12-11T00:00:00,CGMGS-02HYPM-00002,CGVEH-GWFPGX-45202,CGINS-CTDPFL-00151,-54.47011,-89.24,,4353.0,4515,shallow depth = 2267. Update recovery date when Quick Look Report is Released
GS02HYPM-WFP03-04-CTDPFL000,telemetered,Science,GS02HYPM_D00003_ingest.csv,GS02HYPM,3,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1,2016-11-30T19:29:00,,CGMGS-02HYPM-00003,CGVEH-GWFPGX-10406,CGINS-CTDPFL-00129,-54.46928833,-89.31909167,,4623.0,4583,deployment_depth placeholder: design depth
GS02HYPM-WFP03-05-VEL3DL000,recovered_wfp,Science,GS02HYPM_R00001_ingest.csv,GS02HYPM,1,,/omc_data/whoi/OMC/GS02HYPM/R00001/cg_data/dcl00/LOWER_sn13104-07/00000/A*.DA?,372,0,0,372,Available,,,AT-26-29,,NBP-15-11,,1,2015-02-19T23:00:00,2015-12-25T12:50:00,CGMGS-02HYPM-00001,CGVEH-GWFPGX-10407,CGINS-VEL3DL-01118,-54.46834,-89.36843,,4402.0,4650,shallow depth = 2196
GS02HYPM-WFP03-05-VEL3DL000,recovered_wfp,Science,GS02HYPM_R00002_ingest.csv,GS02HYPM,2,,/omc_data/whoi/OMC/GS02HYPM/R00002/instruments/GWFP_sn13452-02/00000/A*.DA?,435,0,0,435,Available,,,NBP-15-11,,NBP16-10,,1,2015-12-15T19:34:00,2016-12-11T00:00:00,CGMGS-02HYPM-00002,CGVEH-GWFPGX-45202,CGINS-VEL3DL-01253,-54.47011,-89.24,,4353.0,4515,shallow depth = 2267. Update recovery date when Quick Look Report is Released
GS02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GS02HYPM_D00001_ingest.csv,GS02HYPM,1,,/omc_data/whoi/OMC/GS02HYPM/D00001/*.wa_wfp_*.dat,0,0,0,0,Missing,No telemetered data in correct format,,AT-26-29,,NBP-15-11,,1,2015-02-19T23:00:00,2015-12-25T12:50:00,CGMGS-02HYPM-00001,CGVEH-GWFPGX-10407,CGINS-VEL3DL-01118,-54.46834,-89.36843,,4402.0,4650,shallow depth = 2196
GS02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GS02HYPM_D00002_ingest.csv,GS02HYPM,2,,/omc_data/whoi/OMC/GS02HYPM/D00002/*.wa_wfp_1487122.dat,8,0,0,8,Available,,,NBP-15-11,,NBP16-10,,1,2015-12-15T19:34:00,2016-12-11T00:00:00,CGMGS-02HYPM-00002,CGVEH-GWFPGX-45202,CGINS-VEL3DL-01253,-54.47011,-89.24,,4353.0,4515,shallow depth = 2267. Update recovery date when Quick Look Report is Released
GS02HYPM-WFP03-05-VEL3DL000,telemetered,Science,GS02HYPM_D00003_ingest.csv,GS02HYPM,3,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1,2016-11-30T19:29:00,,CGMGS-02HYPM-00003,CGVEH-GWFPGX-10406,CGINS-VEL3DL-01117,-54.46928833,-89.31909167,,4623.0,4583,deployment_depth placeholder: design depth
