reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GI03FLMB-RIS01-00-SIOENG000,recovered_host,Engineering,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/SSIOC_sn14874/STATUS/STA*.DAT,23,0,1,22,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGCON-SIOCON-14874,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/D00001/*status_1236901.dat,12,0,11,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGCON-SIOCON-12369,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/D00002/*status_1487401.dat,6,0,1,5,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGCON-SIOCON-14874,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,/omc_data/whoi/OMC/GI03FLMB/D00003/*status_1011801.dat,41,0,40,1,Available,,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGCON-SIOCON-10118,59.71547,-39.31479,,30.0,2825.0,
GI03FLMB-RIS01-03-DOSTAD000,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/DOSTA-D_sn126/DOS*.DAT,342,0,0,342,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-DOSTAD-00126,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-03-DOSTAD000,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/DOSTA_sn466/DOS*.DAT,15,0,2,13,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-DOSTAD-00466,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/D00001/*dosta_*.dat,18,0,5,13,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-DOSTAD-00126,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/D00002/*dosta_*.dat,5,0,3,2,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-DOSTAD-00466,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,/omc_data/whoi/OMC/GI03FLMB/D00003/*dosta*.dat,50,0,26,24,Available,,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-DOSTAD-00393,59.71547,-39.31479,,30.0,2825.0,
GI03FLMB-RIS01-04-PHSENF000,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/PHSEN-F_snP0104/SAMI*.txt,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-PHSENF-P0104,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-04-PHSENF000,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/PHSEN_snP0173/SAMI*.txt,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-PHSENF-P0173,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-04-PHSENF000,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/PHSEN-F_snP0104/PHS*.DAT,342,0,0,342,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-PHSENF-P0104,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-04-PHSENF000,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/PHSEN_snP0173/PHS*.DAT,22,0,1,21,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-PHSENF-P0173,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-04-PHSENF000,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/D00001/*phsen_*.dat,14,0,10,4,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-PHSENF-P0104,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-04-PHSENF000,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/D00002/*phsen*.dat,4,0,3,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-PHSENF-P0173,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-04-PHSENF000,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,/omc_data/whoi/OMC/GI03FLMB/D00003/*phsen*.dat,40,0,27,13,Available,,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-PHSENF-P0104,59.71547,-39.31479,,30.0,2825.0,
GI03FLMB-RIS01-05-FLORTD000,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/FLORT-D_sn1107/FLO*.DAT,342,0,0,342,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-FLORTD-01107,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-05-FLORTD000,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/FLORT_sn1299/FLO*.DAT,15,0,2,13,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-FLORTD-01299,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-05-FLORTD000,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/D00001/*flort_*.dat,19,0,14,5,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-FLORTD-01107,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIS01-05-FLORTD000,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/D00002/*flort*.dat,5,0,4,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-FLORTD-01299,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIS01-05-FLORTD000,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,/omc_data/whoi/OMC/GI03FLMB/D00003/*flort*.dat,51,0,32,19,Available,,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-FLORTD-01122,59.71547,-39.31479,,30.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG000,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/D00001/*ctdmo_*.dat,19,0,4,15,Available,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG000,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/D00002/*ctdmo_*.dat,53,0,11,42,Available,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG000,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,/omc_data/whoi/OMC/GI03FLMB/D00003/*ctdmo*.dat,55,0,13,42,Available,,,,,,,,,,,,,,,,,,
GI03FLMB-RI000-00-CTDMOH000,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOH-12224,59.71267,-39.23017,,1822.0,2825.0,
GI03FLMB-RI000-00-CTDMOH000,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOH-13454,59.71823,-39.35362,,1822.0,2812.0,
GI03FLMB-RI000-00-CTDMOH000,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-CTDMOH-11597,59.71547,-39.31479,,1830.0,2825.0,
GI03FLMB-RI000-00-CTDMOH700,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOH-12226,59.71267,-39.23017,,2123.0,2825.0,
GI03FLMB-RI000-00-CTDMOH700,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOH-13455,59.71823,-39.35362,,2123.0,2812.0,
GI03FLMB-RI000-00-CTDMOH700,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-CTDMOH-11599,59.71547,-39.31479,,2130.0,2825.0,
GI03FLMB-RI000-00-CTDMOH400,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOH-12219,59.71267,-39.23017,,2424.0,2825.0,
GI03FLMB-RI000-00-CTDMOH400,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOH-13456,59.71823,-39.35362,,2424.0,2812.0,
GI03FLMB-RI000-00-CTDMOH400,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-CTDMOH-11600,59.71547,-39.31479,,2430.0,2825.0,
GI03FLMB-RI000-00-CTDMOH100,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOH-12218,59.71267,-39.23017,,2725.0,2825.0,
GI03FLMB-RI000-00-CTDMOH100,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOH-13457,59.71823,-39.35362,,2725.0,2812.0,
GI03FLMB-RI000-00-CTDMOH100,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-CTDMOH-11703,59.71547,-39.31479,,2730.0,2825.0,
GI03FLMB-RI000-00-VELPTB000,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-VELPTB-11973,59.71267,-39.23017,,1821.0,2825.0,
GI03FLMB-RI000-00-VELPTB000,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-VELPTB-12652,59.71823,-39.35362,,1800.0,2812.0,
GI03FLMB-RI000-00-VELPTB000,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-VELPTB-11970,59.71547,-39.31479,,1830.0,2825.0,
GI03FLMB-RI000-00-VELPTB700,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-VELPTB-11974,59.71267,-39.23017,,2122.0,2825.0,
GI03FLMB-RI000-00-VELPTB700,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-VELPTB-12095,59.71823,-39.35362,,2100.0,2812.0,
GI03FLMB-RI000-00-VELPTB700,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-VELPTB-11973,59.71547,-39.31479,,2130.0,2825.0,
GI03FLMB-RI000-00-VELPTB400,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-VELPTB-11976,59.71267,-39.23017,,2423.0,2825.0,
GI03FLMB-RI000-00-VELPTB400,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-VELPTB-12459,59.71823,-39.35362,,2400.0,2812.0,
GI03FLMB-RI000-00-VELPTB400,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-VELPTB-11974,59.71547,-39.31479,,2430.0,2825.0,
GI03FLMB-RI000-00-VELPTB100,telemetered,,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-VELPTB-11981,59.71267,-39.23017,,2724.0,2825.0,
GI03FLMB-RI000-00-VELPTB100,telemetered,,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-VELPTB-12197,59.71823,-39.35362,,2700.0,2812.0,
GI03FLMB-RI000-00-VELPTB100,telemetered,,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,Does not telemeter data,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-VELPTB-11976,59.71547,-39.31479,,2730.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG000,recovered_host,,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,339,0,0,339,Available,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG000,recovered_host,,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMOs_all/*.DAT,336,0,0,336,Available,,,,,,,,,,,,,,,,,,
