reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GA03FLMA-RIM01-02-CTDMOG046,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/MSIOC_sn14875/CTD/*.DAT,351,0,0,351,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13593,-42.49457,-42.92112,,242.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG046,recovered_inst,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12412/*.hex,1,0,0,1,Available,250,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12412,-42.493,-42.87067,,251.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG046,recovered_inst,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/instruments/CTDMO_sn37-13593/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13593,-42.49457,-42.92112,,242.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG046,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12412,-42.493,-42.87067,,251.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG046,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13593,-42.49457,-42.92112,,242.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG046,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-CTDMOG-12408,-42.49212833,-42.88019333,,250.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIM01-02-CTDMOG047,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12410,-42.493,-42.87067,,352.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG047,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/MSIOC_sn14875/CTD/*.DAT,351,0,0,351,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13594,-42.49457,-42.92112,,342.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG047,recovered_inst,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12410/*.hex,1,0,0,1,Available,350,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12410,-42.493,-42.87067,,352.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG047,recovered_inst,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/instruments/CTDMO_sn37-13594/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13594,-42.49457,-42.92112,,342.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG047,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12410,-42.493,-42.87067,,352.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG047,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13594,-42.49457,-42.92112,,342.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG047,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-CTDMOG-12400,-42.49212833,-42.88019333,,350.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIM01-02-CTDMOG048,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12396,-42.493,-42.87067,,502.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG048,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/MSIOC_sn14875/CTD/*.DAT,351,0,0,351,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13595,-42.49457,-42.92112,,495.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG048,recovered_inst,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12396/*.hex,1,0,0,1,Available,501,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12396,-42.493,-42.87067,,502.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG048,recovered_inst,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/instruments/CTDMO_sn37-13595/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13595,-42.49457,-42.92112,,495.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG048,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOG-12396,-42.493,-42.87067,,502.0,5165.0,
GA03FLMA-RIM01-02-CTDMOG048,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOG-13595,-42.49457,-42.92112,,495.0,5142.0,
GA03FLMA-RIM01-02-CTDMOG048,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-CTDMOG-12412,-42.49212833,-42.88019333,,500.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIM01-02-CTDMOH049,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12394,-42.493,-42.87067,,750.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH049,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/MSIOC_sn14875/CTD/*.DAT,351,0,0,351,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13627,-42.49457,-42.92112,,740.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH049,recovered_inst,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12394/*.hex,1,0,0,1,Available,748,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12394,-42.493,-42.87067,,750.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH049,recovered_inst,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/instruments/CTDMO_sn37-13627/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13627,-42.49457,-42.92112,,740.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH049,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12394,-42.493,-42.87067,,750.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH049,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13627,-42.49457,-42.92112,,740.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH049,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-CTDMOH-12395,-42.49212833,-42.88019333,,750.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIM01-02-CTDMOH050,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12618,-42.493,-42.87067,,1000.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH050,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/MSIOC_sn14875/CTD/*.DAT,351,0,0,351,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13631,-42.49457,-42.92112,,991.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH050,recovered_inst,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12618/*.hex,1,0,0,1,Available,999,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12618,-42.493,-42.87067,,1000.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH050,recovered_inst,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/instruments/CTDMO_sn37-13631/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13631,-42.49457,-42.92112,,991.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH050,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12618,-42.493,-42.87067,,1000.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH050,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13631,-42.49457,-42.92112,,991.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH050,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-CTDMOH-12387,-42.49212833,-42.88019333,,1000.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIM01-02-CTDMOH051,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12619,-42.493,-42.87067,,1502.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH051,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/MSIOC_sn14875/CTD/*.DAT,351,0,0,351,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13632,-42.49457,-42.92112,,1493.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH051,recovered_inst,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMO_sn12619/*.hex,1,0,0,1,Available,1501,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12619,-42.493,-42.87067,,1502.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH051,recovered_inst,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/instruments/CTDMO_sn37-13632/*.hex,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13632,-42.49457,-42.92112,,1493.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH051,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,#,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-CTDMOH-12619,-42.493,-42.87067,,1502.0,5165.0,
GA03FLMA-RIM01-02-CTDMOH051,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,#,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,Available,Data assigned to refdes after ingestion with wildcard refdes.,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-CTDMOH-13632,-42.49457,-42.92112,,1493.0,5142.0,
GA03FLMA-RIM01-02-CTDMOH051,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,Missing,Data assigned to refdes after ingestion with wildcard refdes. No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-CTDMOH-12618,-42.49212833,-42.88019333,,1500.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIS01-00-SIOENG000,recovered_host,Engineering,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/SSIOC/STA*.DAT,246,0,1,245,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGCON-SIOCON-99520,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-00-SIOENG000,recovered_host,Engineering,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.sio-eng-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/SSIOC_sn14879/STATUS/STA*.DAT,172,0,1,171,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGCON-SIOCON-14875,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-00-SIOENG000,telemetered,Engineering,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*status_1398901.dat,29,0,28,1,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGCON-SIOCON-99520,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-00-SIOENG000,telemetered,Engineering,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*status_1487501.dat,1,0,1,0,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGCON-SIOCON-14875,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-00-SIOENG000,telemetered,Engineering,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#Ingest.sio-eng-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*status_1487501.dat,0,0,0,0,Missing,No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGCON-SIOCON-13987,-42.49212833,-42.88019333,,30.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIS01-03-DOSTAD000,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/DOSTA_sn428/DOS*.DAT,244,0,0,244,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-DOSTAD-00428,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-03-DOSTAD000,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.dosta-abcdjm-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/SSIOC_sn14879/DOSTA/DOS*.DAT,162,0,0,162,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-DOSTAD-00413,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-03-DOSTAD000,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*dosta*.dat,38,0,25,13,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-DOSTAD-00428,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-03-DOSTAD000,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*dosta*.dat,1,0,1,0,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-DOSTAD-00413,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-03-DOSTAD000,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#Ingest.dosta-abcdjm-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*dosta*.dat,0,0,0,0,Missing,No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-DOSTAD-00226,-42.49212833,-42.88019333,,30.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIS01-04-PHSENF000,recovered_inst,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/PHSEN_snP0141/SAMI*.txt,1,0,0,1,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-PHSENF-P0141,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-04-PHSENF000,recovered_inst,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/instruments/PHSEN_snP0181/SAMI*.txt,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-PHSENF-P0181,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-04-PHSENF000,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,#Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/PHSEN_snP0141/PHS*.DAT,0,0,0,0,Missing,Data not expected,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-PHSENF-P0141,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-04-PHSENF000,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/SSIOC_sn14879/PHSEN/PHS*.DAT,88,0,1,87,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-PHSENF-P0181,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-04-PHSENF000,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*phsen*.dat,26,0,22,4,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-PHSENF-P0141,-42.493,-42.87067,,30.0,5165.0,
