reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GS03FLMA-RIS01-04-PHSENF000,telemetered,Science,GS03FLMA_D00003_ingest.csv,GS03FLMA,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1.0,2016-12-01T19:20:00,,CGMGS-03FLMA-00003,,CGINS-PHSENF-P0144,-54.10421167,-89.65421167,,30.0,4627.0,deployment_depth placeholder: design depth.
GS03FLMA-RIS01-05-FLORTD000,recovered_host,Science,GS03FLMA_R00001_ingest.csv,GS03FLMA,1.0,,/omc_data/whoi/OMC/GS03FLMA/R00001/cg_data/dcl00/FLORD_sn1216/FLO*.DAT,270,0,0,270,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-25T23:55:00,2015-12-18T12:33:00,CGMGS-03FLMA-00001,,CGINS-FLORTD-01216,-54.10517,-89.65361,,27.0,4632.0,
GS03FLMA-RIS01-05-FLORTD000,recovered_host,Science,GS03FLMA_R00002_ingest.csv,GS03FLMA,2.0,,/omc_data/whoi/OMC/GS03FLMA/R00002/cg_data/SSIOC_sn14883/FLORT/FLO*.DAT,362,0,0,362,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-17T19:42:00,2016-12-06T00:00:00,CGMGS-03FLMA-00002,,CGINS-FLORTD-01321,-54.12563,-89.55293,,29.0,4705.0,Update recovery date when Quick Look report is released
GS03FLMA-RIS01-05-FLORTD000,telemetered,Science,GS03FLMA_D00001_ingest.csv,GS03FLMA,1.0,,/omc_data/whoi/OMC/GS03FLMA/D00001/*flort*.dat,40,0,25,15,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-25T23:55:00,2015-12-18T12:33:00,CGMGS-03FLMA-00001,,CGINS-FLORTD-01216,-54.10517,-89.65361,,27.0,4632.0,
GS03FLMA-RIS01-05-FLORTD000,telemetered,Science,GS03FLMA_D00002_ingest.csv,GS03FLMA,2.0,,/omc_data/whoi/OMC/GS03FLMA/D00002/*flort*.dat,42,0,38,4,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-17T19:42:00,2016-12-06T00:00:00,CGMGS-03FLMA-00002,,CGINS-FLORTD-01321,-54.12563,-89.55293,,29.0,4705.0,Update recovery date when Quick Look report is released
GS03FLMA-RIS01-05-FLORTD000,telemetered,Science,GS03FLMA_D00003_ingest.csv,GS03FLMA,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1.0,2016-12-01T19:20:00,,CGMGS-03FLMA-00003,,CGINS-FLORTD-01003,-54.10421167,-89.65421167,,30.0,4627.0,deployment_depth placeholder: design depth.
GS03FLMA-RIM01-02-CTDMOG000,telemetered,,GS03FLMA_D00001_ingest.csv,GS03FLMA,1.0,,/omc_data/whoi/OMC/GS03FLMA/D00001/*ctdmo*.dat,40,0,10,30,Available,,,,,,,,,,,,,,,,,,
GS03FLMA-RIM01-02-CTDMOG000,telemetered,,GS03FLMA_D00002_ingest.csv,GS03FLMA,2.0,,/omc_data/whoi/OMC/GS03FLMA/D00002/*ctdmo*.dat,40,0,20,20,Available,,,,,,,,,,,,,,,,,,
GS03FLMA-RIM01-02-CTDMOG000,telemetered,,GS03FLMA_D00003_ingest.csv,GS03FLMA,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,,,,,,,,,,,,,,,,
GS03FLMA-RIM01-02-CTDMOG000,recovered_host,,GS03FLMA_R00001_ingest.csv,GS03FLMA,1.0,,/omc_data/whoi/OMC/GS03FLMA/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Data not expected,,,,,,,,,,,,,,,,,
GS03FLMA-RIM01-02-CTDMOG000,recovered_host,,GS03FLMA_R00002_ingest.csv,GS03FLMA,2.0,,/omc_data/whoi/OMC/GS03FLMA/R00002/cg_data/MSIOC_sn14877/CTD/*.DAT,359,0,0,359,Available,,,,,,,,,,,,,,,,,,
