reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GP03FLMB-RIM01-02-CTDMOG063,recovered_inst,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10259/SBE37*.hex,1,0,0,1,R00003,Available,,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10259,50.33033,-144.39833,,108.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GP03FLMB_D00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/D00001/*ctdmo_*.dat,2,0,0,2,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10217,50.33167,-144.40083,,90.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GP03FLMB_D00002_ingest.csv,GP03FLMB,2,#,/omc_data/whoi/OMC/GP03FLMB/D00002/*ctdmo_*.dat,1,0,0,1,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11650,50.33133,-144.3975,,92.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GP03FLMB_D00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/D00003/*ctdmo_*.dat,230,0,73,157,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10259,50.33033,-144.39833,,108.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GP03FLMB_D00004_ingest.csv,GP03FLMB,4,#,/omc_data/whoi/OMC/GP03FLMB/D00004/*ctdmo_*.dat,16,0,7,9,D00004,Available,Data assigned to refdes after ingestion with wildcard refdes.,,RB-16-05,,,,,1.0,2016-07-04T23:07:00,,CGMGP-03FLMB-00004,,CGINS-CTDMOG-10218,50.32925,-144.398,,,4146.0,
GP03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GP03FLMB_D00005_ingest.csv,GP03FLMB,5,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. No telemetered data expected (no gliders deployed),,SR17-10,,,,,1.0,2017-07-07T00:00:00,,CGMGP-03FLMB-00005,,CGINS-CTDMOG-10220,50.3,-144.3,,,4178.0,update post cruise
GP03FLMB-RIM01-02-CTDMOG064,recovered_host,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/R00001/ctdmo/CTD*.DAT,330,0,0,330,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10222,50.33167,-144.40083,,131.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,recovered_host,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11638,50.33133,-144.3975,,132.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,recovered_host,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMOs_all/CTD*.DAT,396,0,0,396,R00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10261,50.33033,-144.39833,,148.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,recovered_inst,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*222*.hex,1,0,0,1,R00001,Available,,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10222,50.33167,-144.40083,,131.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,recovered_inst,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11638/SBE37*11638*.hex,1,0,0,1,R00002,Available,,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11638,50.33133,-144.3975,,132.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,recovered_inst,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10261/SBE37*.hex,1,0,0,1,R00003,Available,,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10261,50.33033,-144.39833,,148.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,telemetered,Science,GP03FLMB_D00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/D00001/*ctdmo_*.dat,2,0,0,2,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10222,50.33167,-144.40083,,131.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,telemetered,Science,GP03FLMB_D00002_ingest.csv,GP03FLMB,2,#,/omc_data/whoi/OMC/GP03FLMB/D00002/*ctdmo_*.dat,1,0,0,1,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11638,50.33133,-144.3975,,132.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,telemetered,Science,GP03FLMB_D00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/D00003/*ctdmo_*.dat,230,0,73,157,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10261,50.33033,-144.39833,,148.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG064,telemetered,Science,GP03FLMB_D00004_ingest.csv,GP03FLMB,4,#,/omc_data/whoi/OMC/GP03FLMB/D00004/*ctdmo_*.dat,16,0,7,9,D00004,Available,Data assigned to refdes after ingestion with wildcard refdes.,,RB-16-05,,,,,1.0,2016-07-04T23:07:00,,CGMGP-03FLMB-00004,,CGINS-CTDMOG-10222,50.32925,-144.398,,,4146.0,
GP03FLMB-RIM01-02-CTDMOG064,telemetered,Science,GP03FLMB_D00005_ingest.csv,GP03FLMB,5,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. No telemetered data expected (no gliders deployed),,SR17-10,,,,,1.0,2017-07-07T00:00:00,,CGMGP-03FLMB-00005,,CGINS-CTDMOG-10217,50.3,-144.3,,,4178.0,update post cruise
GP03FLMB-RIM01-02-CTDMOG065,recovered_host,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/R00001/ctdmo/CTD*.DAT,330,0,0,330,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10263,50.33167,-144.40083,,181.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,recovered_host,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11640,50.33133,-144.3975,,182.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,recovered_host,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMOs_all/CTD*.DAT,396,0,0,396,R00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10262,50.33033,-144.39833,,198.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,recovered_inst,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*63*.hex,1,0,0,1,R00001,Available,,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10263,50.33167,-144.40083,,181.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,recovered_inst,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11640/SBE37*11640*.hex,1,0,0,1,R00002,Available,,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11640,50.33133,-144.3975,,182.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,recovered_inst,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10262/SBE37*.hex,1,0,0,1,R00003,Available,,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10262,50.33033,-144.39833,,198.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,telemetered,Science,GP03FLMB_D00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/D00001/*ctdmo_*.dat,2,0,0,2,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10263,50.33167,-144.40083,,181.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,telemetered,Science,GP03FLMB_D00002_ingest.csv,GP03FLMB,2,#,/omc_data/whoi/OMC/GP03FLMB/D00002/*ctdmo_*.dat,1,0,0,1,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11640,50.33133,-144.3975,,182.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,telemetered,Science,GP03FLMB_D00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/D00003/*ctdmo_*.dat,230,0,73,157,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10262,50.33033,-144.39833,,198.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG065,telemetered,Science,GP03FLMB_D00004_ingest.csv,GP03FLMB,4,#,/omc_data/whoi/OMC/GP03FLMB/D00004/*ctdmo_*.dat,16,0,7,9,D00004,Available,Data assigned to refdes after ingestion with wildcard refdes.,,RB-16-05,,,,,1.0,2016-07-04T23:07:00,,CGMGP-03FLMB-00004,,CGINS-CTDMOG-10256,50.32925,-144.398,,,4146.0,
GP03FLMB-RIM01-02-CTDMOG065,telemetered,Science,GP03FLMB_D00005_ingest.csv,GP03FLMB,5,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. No telemetered data expected (no gliders deployed),,SR17-10,,,,,1.0,2017-07-07T00:00:00,,CGMGP-03FLMB-00005,,CGINS-CTDMOG-10215,50.3,-144.3,,,4178.0,update post cruise
GP03FLMB-RIM01-02-CTDMOG066,recovered_host,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/R00001/ctdmo/CTD*.DAT,330,0,0,330,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10258,50.33167,-144.40083,,251.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,recovered_host,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11639,50.33133,-144.3975,,252.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,recovered_host,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMOs_all/CTD*.DAT,396,0,0,396,R00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-12378,50.33033,-144.39833,,268.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*58*.hex,1,0,0,1,R00001,Available,,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10258,50.33167,-144.40083,,251.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11639/SBE37*11639*.hex,1,0,0,1,R00002,Available,,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11639,50.33133,-144.3975,,252.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-12378/SBE37*.hex,1,0,0,1,R00003,Available,,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-12378,50.33033,-144.39833,,268.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GP03FLMB_D00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/D00001/*ctdmo_*.dat,2,0,0,2,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10258,50.33167,-144.40083,,251.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GP03FLMB_D00002_ingest.csv,GP03FLMB,2,#,/omc_data/whoi/OMC/GP03FLMB/D00002/*ctdmo_*.dat,1,0,0,1,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11639,50.33133,-144.3975,,252.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GP03FLMB_D00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/D00003/*ctdmo_*.dat,230,0,73,157,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-12378,50.33033,-144.39833,,268.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GP03FLMB_D00004_ingest.csv,GP03FLMB,4,#,/omc_data/whoi/OMC/GP03FLMB/D00004/*ctdmo_*.dat,16,0,7,9,D00004,Available,Data assigned to refdes after ingestion with wildcard refdes.,,RB-16-05,,,,,1.0,2016-07-04T23:07:00,,CGMGP-03FLMB-00004,,CGINS-CTDMOG-10223,50.32925,-144.398,,,4146.0,
GP03FLMB-RIM01-02-CTDMOG066,telemetered,Science,GP03FLMB_D00005_ingest.csv,GP03FLMB,5,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. No telemetered data expected (no gliders deployed),,SR17-10,,,,,1.0,2017-07-07T00:00:00,,CGMGP-03FLMB-00005,,CGINS-CTDMOG-12411,50.3,-144.3,,,4178.0,update post cruise
GP03FLMB-RIM01-02-CTDMOG067,recovered_host,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/R00001/ctdmo/CTD*.DAT,330,0,0,330,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10259,50.33167,-144.40083,,351.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,recovered_host,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-10223,50.33133,-144.3975,,353.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,recovered_host,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMOs_all/CTD*.DAT,396,0,0,396,R00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-11596,50.33033,-144.39833,,368.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*59*.hex,1,0,0,1,R00001,Available,,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10259,50.33167,-144.40083,,351.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn10223/SBE37*10223*.hex,1,0,0,1,R00002,Available,,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-10223,50.33133,-144.3975,,353.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-11596/SBE37*.hex,1,0,0,1,R00003,Available,,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-11596,50.33033,-144.39833,,368.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GP03FLMB_D00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/D00001/*ctdmo_*.dat,2,0,0,2,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10259,50.33167,-144.40083,,351.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GP03FLMB_D00002_ingest.csv,GP03FLMB,2,#,/omc_data/whoi/OMC/GP03FLMB/D00002/*ctdmo_*.dat,1,0,0,1,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-10223,50.33133,-144.3975,,353.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GP03FLMB_D00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/D00003/*ctdmo_*.dat,230,0,73,157,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-11596,50.33033,-144.39833,,368.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GP03FLMB_D00004_ingest.csv,GP03FLMB,4,#,/omc_data/whoi/OMC/GP03FLMB/D00004/*ctdmo_*.dat,16,0,7,9,D00004,Available,Data assigned to refdes after ingestion with wildcard refdes.,,RB-16-05,,,,,1.0,2016-07-04T23:07:00,,CGMGP-03FLMB-00004,,CGINS-CTDMOG-10225,50.32925,-144.398,,,4146.0,
GP03FLMB-RIM01-02-CTDMOG067,telemetered,Science,GP03FLMB_D00005_ingest.csv,GP03FLMB,5,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. No telemetered data expected (no gliders deployed),,SR17-10,,,,,1.0,2017-07-07T00:00:00,,CGMGP-03FLMB-00005,,CGINS-CTDMOG-12405,50.3,-144.3,,,4178.0,update post cruise
GP03FLMB-RIM01-02-CTDMOG068,recovered_host,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/R00001/ctdmo/CTD*.DAT,330,0,0,330,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10253,50.33167,-144.40083,,501.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG068,recovered_host,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,#,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data assigned to refdes after ingestion with wildcard refdes. Data not expected,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11654,50.33133,-144.3975,,503.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG068,recovered_host,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,#,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMOs_all/CTD*.DAT,396,0,0,396,R00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10254,50.33033,-144.39833,,519.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GP03FLMB_R00001_ingest.csv,GP03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00001/mc/SBE37*53*.hex,1,0,0,1,R00001,Available,,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10253,50.33167,-144.40083,,501.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GP03FLMB_R00002_ingest.csv,GP03FLMB,2,# Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00002/cg_data/dcl00/CTDMO-G_sn11654/SBE37*11654*.hex,0,0,0,0,R00002,Missing,Data not expected,,MV-1404,,,TN-323,,1.0,2014-06-20T02:00:00,2015-06-07T00:00:00,CGMGP-03FLMB-00002,,CGINS-CTDMOG-11654,50.33133,-144.3975,,503.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GP03FLMB_R00003_ingest.csv,GP03FLMB,3,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GP03FLMB/R00003/cg_data/dcl00/CTDMO_sn37-10254/SBE37*.hex,1,0,0,1,R00003,Available,,,TN-323,,,RB-16-05,,1.0,2015-06-08T21:25:00,2016-07-03T18:35:00,CGMGP-03FLMB-00003,,CGINS-CTDMOG-10254,50.33033,-144.39833,,519.0,4145.0,
GP03FLMB-RIM01-02-CTDMOG068,telemetered,Science,GP03FLMB_D00001_ingest.csv,GP03FLMB,1,#,/omc_data/whoi/OMC/GP03FLMB/D00001/*ctdmo_*.dat,2,0,0,2,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,MV-1309,,,MV-1404,,1.0,2013-07-24T06:32:00,2014-06-18T00:00:00,CGMGP-03FLMB-00001,,CGINS-CTDMOG-10253,50.33167,-144.40083,,501.0,4145.0,
